STATE,AGE.REFP,SEX.REFP,AGE.SPOUSE,SEX.SPOUSE,NUM.CHILD,SALARY,EDU.FATHER,EDU.MOTHER,RACE.SPOUSE,RELIGION.SPOUSE,RACE.REFP,RELIGION.REFP
31,33,1,0,0,0,0,0,0,0,0,1,28
31,29,1,30,2,0,0,4,4,1,10,1,10
6,65,1,61,2,0,0,0,4,1,14,1,99
6,39,1,31,2,3,0,4,6,1,14,1,14
39,71,1,69,2,0,0,8,8,1,12,1,12
17,35,2,0,0,0,130000,0,0,0,0,1,28
26,68,2,0,0,0,0,0,0,0,0,1,1
32,38,2,0,0,1,0,0,0,0,0,1,1
29,55,1,41,2,2,0,4,4,1,6,1,6
8,47,2,0,0,1,0,0,0,0,0,1,4
31,83,2,0,0,0,0,0,0,0,0,1,13
28,83,2,0,0,0,0,0,0,0,0,1,30
12,28,1,34,2,0,0,4,0,1,6,1,6
12,54,1,51,2,1,0,1,1,1,15,1,15
12,44,1,32,2,1,0,4,4,1,15,9,0
26,25,1,0,0,0,0,0,0,0,0,1,15
26,23,1,0,0,0,0,0,0,0,0,1,29
26,63,1,55,2,0,54000,5,4,1,14,2,14
12,70,2,0,0,0,0,0,0,0,0,1,4
8,69,2,0,0,0,0,0,0,0,0,1,1
8,46,1,44,2,2,67736,6,6,1,1,1,1
6,66,2,0,0,0,0,0,0,0,0,1,14
6,64,1,57,2,1,0,3,3,1,6,1,11
6,18,2,0,0,0,0,0,0,0,0,1,14
6,41,1,44,2,2,0,6,7,1,14,1,15
23,52,2,0,0,1,0,0,0,0,0,1,14
36,28,1,0,0,0,0,0,0,0,0,1,14
23,45,1,43,2,0,55000,6,7,1,4,1,4
36,26,1,25,2,0,0,4,3,1,1,2,1
13,66,1,67,2,0,0,4,3,2,6,2,6
13,44,2,0,0,1,56000,0,0,0,0,2,14
13,43,2,0,0,1,75000,0,0,0,0,2,6
13,36,1,0,0,0,0,0,0,0,0,2,99
13,56,1,49,2,1,0,5,4,2,14,2,14
13,67,2,0,0,0,0,0,0,0,0,2,6
13,66,1,61,2,0,0,1,1,2,6,2,6
13,60,2,0,0,0,0,0,0,0,0,2,6
13,59,1,58,2,0,0,4,2,2,6,2,6
13,58,1,0,0,0,0,0,0,0,0,2,6
13,57,1,46,2,0,0,1,4,2,6,2,6
13,42,1,0,0,0,0,0,0,0,0,2,14
13,39,1,0,0,0,0,0,0,0,0,2,1
13,39,2,0,0,1,78446,0,0,0,0,2,6
13,37,1,0,0,0,0,0,0,0,0,2,6
13,32,1,32,2,4,0,4,4,2,6,2,1
13,32,1,0,0,2,0,0,0,0,0,2,99
13,32,1,32,2,3,0,2,2,2,5,2,6
13,25,1,0,0,0,0,0,0,0,0,2,14
13,23,1,0,0,0,0,0,0,0,0,2,14
13,22,1,21,2,0,0,4,3,2,1,2,1
13,33,2,0,0,3,0,0,0,0,0,2,6
13,46,1,44,2,0,0,3,5,2,6,2,6
13,35,1,34,2,3,0,4,5,2,1,2,1
12,36,1,36,2,0,45000,4,8,1,15,1,15
12,33,2,0,0,1,72500,0,0,0,0,1,1
12,69,1,60,2,0,0,5,6,1,14,1,14
26,45,1,47,2,1,75000,6,7,1,4,1,4
26,81,1,66,2,0,0,4,4,1,4,1,9
26,84,2,0,0,0,0,0,0,0,0,1,13
28,63,1,0,0,0,0,0,0,0,0,1,11
26,35,2,0,0,2,0,0,0,0,0,1,15
26,23,1,0,0,0,0,0,0,0,0,1,3
26,62,1,60,2,0,0,4,4,1,9,1,9
26,37,1,33,2,2,45000,7,7,1,15,1,14
26,49,1,57,2,0,101000,6,4,1,99,1,1
26,31,1,25,2,0,0,8,8,1,1,1,1
26,65,1,73,2,0,0,2,2,1,1,1,14
12,57,1,0,0,0,83600,0,0,0,0,1,14
26,44,1,33,2,0,0,4,4,1,14,1,14
26,38,1,34,2,2,0,4,4,1,9,1,3
26,38,1,0,0,0,0,0,0,0,0,1,3
26,37,1,34,2,0,0,4,4,1,15,1,9
26,36,2,0,0,2,0,0,0,0,0,1,14
26,33,1,29,2,4,0,4,4,7,9,1,9
26,29,1,29,2,0,0,4,7,1,3,1,2
26,29,1,29,2,2,0,2,5,1,1,1,9
4,24,1,0,0,1,0,0,0,0,0,1,1
13,22,2,0,0,0,0,0,0,0,0,1,1
26,20,1,0,0,0,0,0,0,0,0,1,1
26,19,1,0,0,1,0,0,0,0,0,1,1
26,38,2,0,0,4,1040,0,0,0,0,1,14
26,38,1,39,2,3,0,99,7,1,6,1,6
26,66,1,57,2,1,0,2,6,1,9,1,9
26,46,1,0,0,2,0,0,0,0,0,1,13
12,45,1,35,2,3,75000,5,7,1,15,1,15
26,36,1,0,0,1,0,0,0,0,0,1,4
26,28,1,27,2,1,0,4,4,1,15,1,15
29,43,1,42,2,0,0,6,4,1,14,1,14
26,23,1,23,2,0,0,4,4,1,1,1,1
6,38,1,43,2,3,0,6,4,1,15,2,15
26,37,1,43,2,1,0,7,4,1,9,1,9
26,51,1,50,2,0,0,4,4,1,14,1,3
37,70,1,70,2,0,650,4,6,1,10,1,10
45,65,2,0,0,0,0,0,0,0,0,1,14
37,20,1,0,0,0,0,0,0,0,0,1,1
37,19,1,0,0,0,0,0,0,0,0,1,1
37,56,1,54,2,0,0,2,3,1,6,1,6
37,44,1,41,2,3,0,7,7,1,6,1,6
37,37,1,39,2,2,0,7,7,1,10,1,10
37,35,1,36,2,2,0,7,7,1,10,4,10
37,47,1,42,2,0,0,6,6,1,7,1,6
37,70,1,67,2,0,0,2,3,1,6,1,6
37,61,1,0,0,0,0,0,0,0,0,1,14
48,47,1,45,2,0,0,0,0,7,4,1,31
22,71,1,70,2,0,0,4,4,1,6,1,6
22,24,1,0,0,0,0,0,0,0,0,1,2
22,49,1,50,2,0,132000,3,4,1,6,1,6
49,84,1,0,0,0,0,0,0,0,0,1,1
22,71,1,0,0,0,435,0,0,0,0,2,6
22,27,2,0,0,1,0,0,0,0,0,2,15
32,40,1,44,2,3,0,6,3,2,15,2,15
32,28,2,0,0,2,0,0,0,0,0,2,1
28,32,1,39,2,0,0,99,99,2,11,2,6
28,53,1,58,2,0,0,4,3,2,6,2,6
6,84,1,0,0,0,0,0,0,0,0,1,3
21,60,1,0,0,0,79800,0,0,0,0,1,4
6,56,2,0,0,0,102000,0,0,0,0,1,1
8,50,1,25,2,0,120000,8,8,1,14,1,14
5,73,2,0,0,2,0,0,0,0,0,2,31
5,50,2,0,0,0,52000,0,0,0,0,2,31
5,49,2,0,0,3,0,0,0,0,0,2,31
5,24,1,0,0,1,0,0,0,0,0,2,31
49,59,1,58,2,0,190000,7,5,1,3,1,3
49,37,1,35,2,2,110000,4,4,1,1,1,1
41,25,2,0,0,0,0,0,0,0,0,1,1
49,70,1,62,2,0,61423,6,4,1,21,1,21
49,88,1,83,2,0,0,4,4,1,21,7,21
51,39,1,35,2,5,90000,7,6,1,21,1,21
49,42,1,31,2,0,0,7,6,1,1,1,1
8,23,1,27,2,0,0,7,7,1,1,1,1
42,52,1,63,2,0,300,4,4,2,6,2,6
12,76,1,75,2,0,0,7,5,1,4,1,4
24,45,1,46,2,3,100000,0,0,1,4,1,4
12,59,1,48,2,1,30000,8,8,1,4,1,4
47,62,2,0,0,0,0,0,0,0,0,2,6
6,46,2,0,0,0,0,0,0,0,0,2,14
47,42,1,0,0,0,0,0,0,0,0,2,6
47,40,1,0,0,0,0,0,0,0,0,2,15
47,35,1,0,0,0,0,0,0,0,0,2,1
48,39,2,0,0,0,102000,0,0,0,0,2,15
47,67,1,60,2,0,2000,99,99,2,6,2,6
47,34,2,0,0,2,9999999,0,0,0,0,2,1
36,68,2,0,0,0,0,0,0,0,0,1,4
12,68,1,0,0,0,0,0,0,0,0,2,10
12,66,2,0,0,0,0,0,0,0,0,2,10
12,40,1,38,2,2,0,7,6,1,5,2,6
12,33,1,32,2,3,0,6,6,1,14,1,14
37,65,1,0,0,0,0,0,0,0,0,1,6
37,46,1,45,2,2,85000,8,7,1,6,1,6
6,49,2,0,0,0,108000,0,0,0,0,1,4
6,70,1,67,2,0,0,5,4,1,1,1,1
6,60,1,63,2,0,0,4,4,1,4,1,3
23,31,1,31,2,0,50000,7,4,1,3,1,3
6,27,1,27,2,0,64000,7,4,1,1,1,1
42,73,2,0,0,0,0,0,0,0,0,1,16
18,70,2,0,0,0,0,0,0,0,0,1,6
18,36,1,35,2,2,0,4,4,1,1,1,1
6,28,1,28,2,0,42000,4,3,1,1,1,1
18,23,2,0,0,0,0,0,0,0,0,1,1
18,50,1,49,2,0,0,4,4,1,6,1,6
18,28,1,0,0,2,0,0,0,0,0,1,6
19,85,1,77,2,0,0,0,0,1,13,1,13
31,50,1,45,2,3,900,4,4,1,6,1,6
31,28,2,0,0,0,0,0,0,0,0,1,14
31,25,1,25,2,1,46000,6,4,1,15,1,15
19,61,1,57,2,0,48000,4,4,1,6,1,6
31,59,1,58,2,0,100000,6,4,1,6,1,6
19,36,1,35,2,1,0,6,6,1,6,1,27
19,34,1,32,2,1,0,6,6,1,14,1,14
31,36,1,31,2,2,9999998,6,6,1,1,1,1
17,35,1,33,2,0,119000,7,7,1,7,1,7
48,38,1,35,2,2,3191,8,4,1,6,1,6
31,78,2,0,0,0,0,0,0,0,0,1,7
29,49,1,50,2,0,9999999,5,0,1,1,1,1
27,73,1,69,2,0,0,4,4,1,1,1,1
27,43,1,38,2,3,115000,6,6,1,4,1,1
18,80,1,74,2,0,0,8,4,1,10,1,4
39,55,1,54,2,1,80000,5,8,1,4,1,4
18,28,1,0,0,0,0,0,0,0,0,1,3
39,24,2,0,0,0,63000,0,0,0,0,1,4
18,61,1,57,2,0,80000,8,7,1,4,1,4
18,31,1,32,2,2,36000,7,7,1,4,1,4
12,95,2,0,0,0,0,0,0,0,0,2,11
12,57,2,0,0,2,0,0,0,0,0,2,30
12,51,2,0,0,0,0,0,0,0,0,2,15
12,34,1,31,2,3,0,4,7,1,15,1,15
12,34,2,0,0,3,0,0,0,0,0,2,15
12,32,2,0,0,2,0,0,0,0,0,2,15
12,31,2,0,0,0,0,0,0,0,0,2,1
12,31,1,0,0,0,0,0,0,0,0,2,15
12,25,1,24,2,1,0,99,99,1,1,2,15
12,40,1,36,2,4,0,4,0,2,14,2,6
12,29,1,25,2,3,0,4,4,9,4,2,4
26,29,1,0,0,0,48000,0,0,0,0,2,1
17,61,1,56,2,0,0,4,4,2,6,2,6
12,39,1,37,2,0,0,4,4,2,6,2,6
12,82,2,0,0,0,0,0,0,0,0,1,4
47,46,1,0,0,0,0,0,0,0,0,1,14
47,24,2,0,0,0,0,0,0,0,0,1,14
21,23,1,23,2,0,0,6,6,1,1,1,1
17,29,1,999,2,0,0,0,0,9,99,1,14
35,30,2,0,0,2,0,0,0,0,0,2,14
55,62,1,50,2,0,0,4,4,1,99,1,99
55,45,1,0,0,0,0,0,0,0,0,1,99
55,40,1,0,0,0,0,0,0,0,0,1,10
55,44,1,46,2,3,0,4,4,1,10,1,9
17,69,2,0,0,0,0,0,0,0,0,2,14
17,34,2,0,0,2,0,0,0,0,0,2,99
17,29,1,0,0,0,0,0,0,0,0,2,1
17,27,2,0,0,3,0,0,0,0,0,2,1
36,82,1,78,2,0,0,3,4,1,4,1,4
36,24,2,0,0,0,0,0,0,0,0,1,1
47,22,2,0,0,0,0,0,0,0,0,1,4
36,61,1,55,2,0,9999998,4,4,1,4,1,4
36,50,1,49,2,3,0,4,4,1,4,1,4
17,88,2,0,0,0,0,0,0,0,0,1,4
17,73,1,71,2,0,0,3,4,1,1,7,1
25,57,1,0,0,0,190000,0,0,0,0,1,1
0,25,2,0,0,0,46000,0,0,0,0,1,1
25,68,1,52,2,0,160000,0,0,1,1,1,4
36,67,1,65,2,0,0,0,0,1,16,1,16
36,53,2,0,0,0,0,0,0,0,0,1,11
36,33,1,31,2,0,157000,7,7,1,16,1,14
36,66,1,63,2,0,0,0,0,1,1,1,1
6,36,1,34,2,2,300000,0,6,1,16,1,1
51,64,1,0,0,0,0,0,0,0,0,1,1
36,64,2,0,0,0,0,0,0,0,0,1,1
51,38,1,52,2,2,165000,7,6,1,2,1,2
36,72,2,0,0,0,0,0,0,0,0,1,1
36,37,1,31,2,2,250000,4,1,1,1,1,1
12,36,1,33,2,2,0,0,0,1,15,1,4
36,35,1,26,2,1,0,6,0,1,1,1,4
36,77,2,0,0,0,0,0,0,0,0,1,16
36,55,1,0,0,0,400000,0,0,0,0,2,8
36,31,2,0,0,0,0,0,0,0,0,2,1
36,64,1,55,2,0,0,0,0,4,18,4,1
36,68,2,0,0,0,0,0,0,0,0,2,99
36,49,2,0,0,0,0,0,0,0,0,1,27
51,38,1,36,2,1,95000,0,0,1,1,1,1
36,27,1,28,2,0,0,0,0,1,4,1,4
12,65,1,58,2,0,0,0,0,7,4,7,4
36,80,2,0,0,0,0,0,0,0,0,1,4
36,59,1,56,2,0,0,0,0,4,19,4,19
36,27,2,0,0,0,125000,0,0,0,0,4,3
36,68,1,48,2,0,0,1,0,1,4,1,4
36,58,1,58,2,0,9999998,0,0,7,99,7,99
36,29,1,0,0,0,125000,0,0,0,0,1,2
36,60,2,0,0,0,0,0,0,0,0,2,6
12,72,2,0,0,0,0,0,0,0,0,2,15
12,39,2,0,0,1,0,0,0,0,0,2,14
36,61,2,0,0,0,0,0,0,0,0,2,7
36,32,2,0,0,1,0,0,0,0,0,2,1
37,60,1,47,2,0,0,0,0,1,1,1,1
17,59,2,0,0,0,88000,0,0,0,0,7,15
17,32,1,21,2,1,0,0,0,1,14,7,14
36,60,2,0,0,0,0,0,0,0,0,2,8
36,55,2,0,0,0,0,0,0,0,0,2,8
36,64,1,61,2,0,37000,0,0,4,19,4,19
36,58,1,56,2,0,0,2,2,4,19,4,1
36,31,2,0,0,0,0,0,0,0,0,7,14
36,79,1,76,2,0,0,0,0,7,7,7,7
36,27,1,27,2,0,0,0,0,4,1,4,1
36,45,1,50,2,0,0,0,0,1,4,1,4
36,47,1,51,2,0,0,0,0,1,4,1,4
36,75,2,0,0,0,0,0,0,0,0,2,11
12,57,2,0,0,0,0,0,0,0,0,2,6
36,39,2,0,0,0,230000,0,0,0,0,2,14
8,39,1,39,2,1,55000,0,0,9,14,1,14
17,45,1,41,2,1,120000,0,0,1,16,1,16
17,74,1,80,2,0,0,0,0,7,4,7,4
17,38,2,0,0,2,71000,0,0,0,0,1,4
24,57,1,0,0,0,0,0,0,0,0,2,97
17,61,2,0,0,0,39000,0,0,0,0,2,5
17,55,1,0,0,0,0,0,0,0,0,2,17
17,59,2,0,0,0,0,0,0,0,0,2,14
12,29,2,0,0,1,0,0,0,0,0,2,99
17,44,1,44,2,1,0,0,0,1,1,1,1
17,63,2,0,0,0,0,0,0,0,0,1,4
17,57,1,55,2,1,400,0,0,7,4,7,4
17,29,2,0,0,2,0,0,0,0,0,1,4
17,34,2,0,0,2,0,0,0,0,0,7,4
17,36,1,35,2,0,0,0,0,7,4,1,4
17,68,1,57,2,0,0,0,0,4,17,4,17
26,45,1,0,0,0,0,0,0,0,0,1,14
26,46,2,0,0,1,0,0,0,0,0,7,14
6,61,1,61,2,0,0,0,0,1,4,1,4
6,34,1,0,0,0,0,0,0,0,0,7,5
6,31,1,29,2,3,0,0,0,1,4,1,4
6,25,1,25,2,2,0,0,0,3,14,1,15
24,52,1,48,2,2,99000,7,7,1,99,1,99
42,55,1,51,2,0,90000,0,0,4,1,4,1
6,25,1,0,0,0,0,0,0,0,0,4,3
24,66,1,64,2,0,0,0,0,7,27,7,27
24,33,1,31,2,0,115000,0,0,1,4,1,4
12,65,2,0,0,0,0,0,0,0,0,1,6
12,30,1,34,2,2,0,0,4,1,4,1,4
12,53,1,0,0,0,0,0,0,0,0,2,1
12,69,2,0,0,0,800,0,0,0,0,1,4
12,52,1,50,2,2,0,4,4,1,4,1,4
12,53,2,0,0,0,90000,0,0,0,0,1,15
12,56,1,51,2,2,700,0,0,1,4,1,4
12,49,2,0,0,1,0,0,0,0,0,1,4
12,71,1,46,2,4,0,0,0,1,4,1,4
48,59,2,0,0,0,0,0,0,0,0,1,4
12,34,1,0,0,0,0,0,0,0,0,1,1
48,32,1,29,2,2,78000,0,7,1,9,1,15
12,51,1,51,2,1,60000,0,0,1,4,1,4
12,66,1,67,2,0,0,0,0,1,4,1,4
37,50,1,52,2,0,0,0,0,1,4,1,4
12,48,2,0,0,0,1000,0,0,0,0,1,4
12,45,1,0,0,0,0,0,0,0,0,1,4
12,45,1,51,2,2,0,0,0,1,4,1,4
12,68,1,71,1,0,0,0,0,7,4,1,4
48,64,1,63,2,0,0,0,0,4,1,4,1
6,33,2,0,0,0,92000,0,0,0,0,4,1
26,25,2,0,0,0,85000,0,0,0,0,4,2
48,68,1,64,2,0,0,0,0,4,1,4,6
48,32,1,31,2,2,104000,0,0,4,1,4,1
48,30,1,29,2,0,75000,6,8,1,1,4,1
0,60,2,0,0,0,1837,0,0,0,0,7,4
48,52,1,49,2,0,0,0,0,1,4,1,4
48,24,2,0,0,0,1700,0,0,0,0,1,4
48,27,1,27,2,0,60000,0,0,1,3,1,14
48,54,2,0,0,0,0,0,0,0,0,1,4
48,35,1,36,2,1,85000,99,99,1,4,1,4
48,33,1,33,2,3,0,4,4,1,4,1,4
48,43,1,42,2,2,0,0,0,1,1,1,1
48,37,1,29,2,3,0,0,0,1,4,9,4
24,56,1,53,2,0,123000,8,0,4,19,4,19
48,56,2,0,0,0,0,0,0,0,0,1,4
48,32,1,31,2,2,0,4,6,1,1,9,2
48,30,1,0,0,0,0,0,0,0,0,7,4
48,27,1,0,0,0,0,0,0,0,0,9,14
48,29,2,0,0,1,0,0,0,0,0,9,1
48,57,1,57,2,0,0,0,0,1,4,1,4
48,26,1,22,2,0,50000,0,0,1,4,1,4
48,24,1,0,0,0,103500,0,0,0,0,1,4
8,69,2,0,0,0,0,0,0,0,0,7,18
8,46,1,37,2,2,0,0,0,4,18,4,18
13,48,1,47,2,1,9999999,0,0,7,99,7,99
48,57,1,55,2,0,250000,99,99,1,1,1,1
8,34,2,0,0,2,100000,0,0,0,0,1,2
8,49,1,56,2,0,300000,0,0,1,1,1,1
8,40,1,32,2,1,100000,8,8,1,1,1,1
8,45,1,0,0,0,0,0,0,0,0,7,4
8,60,2,0,0,0,0,0,0,0,0,7,4
8,36,1,40,2,2,0,4,4,1,4,1,4
8,32,1,31,2,0,1500,0,0,7,4,1,14
51,59,1,63,2,0,112000,0,0,4,14,4,14
6,25,1,0,0,0,55000,0,0,0,0,4,12
51,88,2,0,0,0,0,0,0,0,0,4,14
6,68,1,68,2,2,0,0,0,1,4,1,4
49,61,2,0,0,2,0,0,0,0,0,7,4
6,36,1,35,2,2,0,0,0,7,4,1,4
6,61,1,57,2,0,4000,0,0,1,4,1,4
6,29,1,0,0,0,0,0,0,0,0,1,4
6,54,1,59,2,1,0,0,0,1,14,1,4
6,29,1,32,2,2,133000,0,0,7,14,7,4
53,54,2,0,0,0,0,0,0,0,0,4,18
6,72,2,0,0,0,0,0,0,0,0,7,1
53,83,1,79,2,0,0,0,0,1,14,1,14
51,64,1,62,2,0,6800,0,0,4,4,4,4
53,34,1,0,0,0,0,0,0,0,0,4,1
6,40,1,37,2,1,5682,8,4,4,7,1,1
6,54,1,0,0,0,0,0,0,0,0,5,4
6,68,1,0,0,0,0,0,0,0,0,4,4
24,67,1,63,2,0,0,0,0,4,19,4,19
17,32,1,0,0,0,65000,0,0,0,0,4,19
6,51,1,0,0,0,52000,0,0,0,0,5,4
6,56,1,0,0,0,0,0,0,0,0,1,4
6,54,2,0,0,0,0,0,0,0,0,1,4
6,32,1,25,2,0,0,4,7,7,14,7,14
6,54,1,55,2,0,0,0,0,1,4,1,4
6,47,2,0,0,1,0,0,0,0,0,7,14
6,24,1,0,0,0,0,0,0,0,0,1,3
6,58,2,0,0,2,0,0,0,0,0,1,4
6,53,1,0,0,2,0,0,0,0,0,1,4
49,54,1,39,2,2,0,0,0,7,4,1,4
6,53,1,51,2,0,0,0,0,7,4,7,4
6,27,2,0,0,0,0,0,0,0,0,7,1
4,28,1,23,2,0,600,0,0,9,1,9,1
6,46,2,0,0,1,0,0,0,0,0,1,4
6,56,1,53,2,1,0,0,0,1,4,1,4
6,72,1,68,2,0,0,0,0,4,18,4,18
6,40,1,0,0,0,75000,0,0,0,0,7,18
6,42,1,44,2,0,0,6,7,4,18,1,14
6,77,1,0,0,0,0,0,0,0,0,4,19
6,67,1,63,2,0,40000,0,0,1,3,1,3
6,32,1,30,2,0,150000,8,0,1,3,1,2
6,68,1,0,0,0,0,0,0,0,0,4,4
6,42,1,46,2,1,155000,0,0,2,14,5,2
6,37,2,0,0,0,140000,0,0,0,0,4,1
41,38,1,34,2,1,134000,8,0,4,4,1,2
6,48,1,38,2,1,0,0,0,4,4,1,99
6,43,1,41,2,2,0,0,0,1,4,1,4
6,21,2,0,0,2,0,0,0,0,0,7,4
6,42,2,0,0,0,0,0,0,0,0,1,4
4,24,2,0,0,0,59800,0,0,0,0,1,4
4,46,1,61,2,0,0,0,0,1,4,1,4
4,36,1,40,2,2,0,0,0,1,1,1,1
6,39,1,37,2,0,0,0,0,1,14,1,14
6,53,1,42,2,2,0,0,0,1,4,7,1
6,55,1,58,2,0,0,0,0,1,4,1,4
6,54,1,53,2,0,0,0,0,1,4,1,4
6,33,1,0,0,0,0,0,0,0,0,1,1
6,30,1,0,0,0,0,0,0,0,0,1,15
6,23,2,0,0,0,3500,0,0,0,0,1,4
6,37,2,0,0,2,0,0,0,0,0,1,14
6,50,1,33,2,3,55000,0,0,1,4,7,4
35,34,1,28,2,2,0,0,6,7,4,7,4
6,51,1,55,2,0,0,0,0,1,4,1,4
6,25,1,24,2,0,116000,6,0,7,4,7,4
6,62,1,67,2,0,0,0,0,1,4,7,16
17,28,2,0,0,0,0,0,0,0,0,1,4
6,58,1,57,2,0,500,0,0,1,4,1,4
6,42,1,38,2,2,9999999,0,0,7,15,1,15
6,55,2,0,0,0,0,0,0,0,0,7,4
9,63,1,58,2,0,0,0,0,1,4,1,4
9,37,1,36,2,1,0,4,0,1,4,1,5
42,39,1,37,2,3,0,0,0,1,4,1,1
48,58,1,57,2,0,55000,0,0,7,4,7,4
1,34,1,32,2,3,0,4,7,7,4,7,4
48,30,1,31,2,3,0,6,6,7,4,7,4
34,68,2,0,0,2,500,0,0,0,0,1,4
55,73,1,69,2,0,0,0,0,7,27,7,27
55,54,1,54,2,0,0,0,0,1,30,7,1
55,29,2,0,0,1,0,0,0,0,0,1,15
55,25,1,23,2,0,0,4,6,1,9,1,15
55,54,1,50,2,1,0,0,0,7,4,7,4
55,24,2,0,0,1,0,0,0,0,0,1,4
0,51,1,0,0,0,130,0,0,0,0,7,4
55,77,2,0,0,0,0,0,0,0,0,9,4
55,48,1,53,2,0,0,0,0,7,30,1,30
55,59,1,56,2,0,56,99,0,7,4,7,4
55,58,1,47,2,0,0,0,3,1,9,7,4
55,27,1,27,2,2,0,0,3,1,1,1,1
55,46,1,29,2,0,0,0,3,1,1,9,14
36,40,1,0,0,0,0,0,0,0,0,1,4
12,77,2,0,0,0,0,0,0,0,0,2,4
12,62,1,61,2,0,0,0,0,2,15,2,15
12,71,2,0,0,0,0,0,0,0,0,2,4
12,44,1,0,0,0,0,0,0,0,0,2,14
12,45,2,0,0,3,0,0,0,0,0,2,4
12,70,1,70,2,0,0,0,0,2,24,2,24
12,32,2,0,0,0,0,0,0,0,0,2,24
12,32,2,0,0,2,0,0,0,0,0,1,4
12,42,1,0,0,0,0,0,0,0,0,2,17
12,46,1,50,2,3,0,0,0,1,4,1,4
12,34,1,40,2,1,0,0,0,1,4,1,4
12,54,2,0,0,2,65000,0,0,0,0,7,4
12,31,1,31,2,3,0,0,0,1,14,1,14
48,61,1,62,2,0,0,0,0,1,4,1,4
48,39,1,33,2,2,0,0,0,7,4,1,4
48,37,2,0,0,2,0,0,0,0,0,1,4
48,42,1,39,2,2,0,0,0,1,4,1,4
48,54,1,57,2,3,0,0,0,1,4,1,4
48,31,2,0,0,0,0,0,0,0,0,7,4
48,36,1,32,2,2,0,0,0,1,4,2,14
48,78,1,77,2,0,0,0,0,9,11,9,11
48,33,1,30,2,3,0,99,3,7,14,7,14
48,69,2,0,0,0,0,0,0,0,0,1,4
48,53,2,0,0,0,0,0,0,0,0,1,1
48,46,1,44,2,3,0,0,0,1,4,1,4
48,59,1,57,2,0,0,0,0,1,4,1,4
48,28,1,30,2,2,0,0,0,1,4,1,4
48,32,1,33,2,3,0,0,0,1,14,1,14
48,39,1,0,0,0,0,0,0,0,0,1,14
48,66,1,59,2,0,0,0,0,1,27,1,27
48,37,1,36,2,3,0,99,0,9,8,9,14
48,36,2,0,0,4,0,0,0,0,0,1,15
4,70,2,0,0,0,0,0,0,0,0,7,4
48,35,1,34,2,3,0,0,0,1,4,2,1
6,54,1,53,2,0,0,0,0,9,1,9,1
4,31,1,0,0,0,0,0,0,0,0,7,4
4,58,2,0,0,0,0,0,0,0,0,1,4
4,37,1,0,0,0,0,0,0,0,0,1,1
4,68,1,61,2,0,0,0,0,2,6,2,6
6,36,2,0,0,1,0,0,0,0,0,7,1
4,32,2,0,0,2,0,0,0,0,0,2,11
4,30,1,0,0,0,0,0,0,0,0,2,14
4,49,2,0,0,1,0,0,0,0,0,1,14
6,43,1,44,2,2,4000,0,0,7,14,1,14
6,53,1,50,2,1,0,0,0,1,4,1,4
6,31,1,31,2,0,120000,0,0,1,1,4,1
6,29,1,0,0,0,0,0,0,0,0,4,19
6,32,1,32,2,0,0,0,0,4,99,4,1
6,51,1,49,2,1,0,0,0,1,4,1,4
6,44,1,44,2,1,65000,4,4,1,2,7,2
6,43,1,37,2,2,9999999,0,0,7,19,7,19
6,57,1,53,2,0,0,0,0,7,4,7,4
6,29,1,34,2,1,0,0,1,7,4,1,0
53,32,1,32,2,1,0,0,0,1,1,1,1
6,84,2,0,0,0,0,0,0,0,0,7,4
6,55,1,54,2,0,0,0,0,1,4,1,4
6,32,1,27,2,2,0,7,7,7,4,7,4
6,28,2,0,0,0,0,0,0,0,0,1,3
6,77,2,0,0,2,0,0,0,0,0,1,4
6,65,1,62,2,0,0,0,0,1,4,1,4
6,35,2,0,0,1,0,0,0,0,0,7,1
6,30,2,0,0,3,0,0,0,0,0,7,4
6,27,1,32,2,1,0,0,0,1,4,1,4
6,62,1,0,0,0,0,0,0,0,0,1,1
6,55,2,0,0,0,0,0,0,0,0,9,15
6,24,2,0,0,0,0,0,0,0,0,9,14
6,33,1,34,2,2,0,5,0,1,1,1,1
13,31,1,27,2,0,0,6,0,1,2,2,18
6,33,1,31,2,2,0,4,0,1,14,1,14
6,49,1,49,2,2,0,0,0,4,4,4,4
6,23,2,0,0,0,0,0,0,0,0,4,2
6,57,1,53,2,0,0,0,0,7,4,1,4
6,30,1,26,2,2,0,0,0,7,4,7,4
6,52,1,47,2,0,0,0,0,1,4,1,4
6,35,1,31,2,2,0,1,0,7,4,7,4
6,55,1,56,2,0,0,0,0,1,4,7,4
6,68,1,65,2,0,0,0,0,9,4,9,4
6,30,1,31,2,2,0,0,0,7,4,7,4
6,49,1,47,2,2,0,0,0,7,4,7,4
6,56,2,0,0,0,0,0,0,0,0,1,4
6,64,1,62,2,0,0,0,0,1,4,1,4
6,42,1,36,2,4,1000,6,6,1,4,1,4
6,33,1,33,2,2,0,4,4,7,4,7,4
6,58,1,52,2,0,0,0,0,1,4,1,4
6,31,2,0,0,0,0,0,0,0,0,7,1
6,49,1,38,2,2,0,0,0,1,4,7,4
6,48,2,0,0,0,0,0,0,0,0,1,4
6,27,1,23,2,1,0,4,1,1,4,1,4
6,33,1,31,2,4,0,2,3,1,4,9,4
6,55,2,0,0,2,0,0,0,0,0,7,1
6,32,1,27,2,1,0,0,99,1,4,1,4
